id,edad,idu,npmbreusuario
6307,14058,6307,nombre75606
6308,81307,6308,nombre96960
6309,48480,6309,nombre8050
6310,48862,6310,nombre36418
6311,39040,6311,nombre39977
6312,73650,6312,nombre45825
6313,85410,6313,nombre4256
6314,88021,6314,nombre72711
6315,76613,6315,nombre85226
6316,55653,6316,nombre81588
6317,27292,6317,nombre27544
6318,68697,6318,nombre28104
6319,44128,6319,nombre47727
6320,19853,6320,nombre14608
6321,52103,6321,nombre12086
6322,69785,6322,nombre60804
6323,88161,6323,nombre83078
6324,44538,6324,nombre52438
6325,86142,6325,nombre44653
6326,55884,6326,nombre27489
6327,57898,6327,nombre29433
6328,9379,6328,nombre43057
6329,61266,6329,nombre40337
6330,4238,6330,nombre21194
6331,51943,6331,nombre80844
6332,63346,6332,nombre96004
6333,52617,6333,nombre52419
6334,39710,6334,nombre85635
6335,16554,6335,nombre51015
6336,84317,6336,nombre16827
6337,56390,6337,nombre69001
6338,6020,6338,nombre26596
6339,16415,6339,nombre45019
6340,23999,6340,nombre72375
6341,76840,6341,nombre98137
6342,6432,6342,nombre83883
6343,40148,6343,nombre1749
6344,80497,6344,nombre34186
6345,70963,6345,nombre97804
6346,61631,6346,nombre93254
6347,34402,6347,nombre53278
6348,47101,6348,nombre73646
6349,66162,6349,nombre9908
6350,77229,6350,nombre4996
6351,84988,6351,nombre82788
6352,89547,6352,nombre34850
6353,42524,6353,nombre60265
6354,9737,6354,nombre23938
6355,98595,6355,nombre67468
6356,96811,6356,nombre72019
6357,36745,6357,nombre19140
6358,89744,6358,nombre94820
6359,37203,6359,nombre84829
6360,92061,6360,nombre94624
6361,6037,6361,nombre39251
6362,43218,6362,nombre76743
6363,59045,6363,nombre76561
6364,69923,6364,nombre83064
6365,38317,6365,nombre67888
6366,7509,6366,nombre19466
6367,72704,6367,nombre62747
6368,20410,6368,nombre67477
6369,8417,6369,nombre43688
6370,37631,6370,nombre4344
6371,34930,6371,nombre42908
6372,29898,6372,nombre95604
6373,92634,6373,nombre9740
6374,64820,6374,nombre92268
6375,57306,6375,nombre60842
6376,73159,6376,nombre31417
6377,5429,6377,nombre8598
6378,68723,6378,nombre66013
6379,36305,6379,nombre49984
6380,36994,6380,nombre53395
6381,6857,6381,nombre62420
6382,71000,6382,nombre69929
6383,58092,6383,nombre82647
6384,20319,6384,nombre96711
6385,80105,6385,nombre7507
6386,64974,6386,nombre79064
6387,92251,6387,nombre20389
6388,74898,6388,nombre36748
6389,18214,6389,nombre25981
6390,17470,6390,nombre67984
6391,67078,6391,nombre22965
6392,50245,6392,nombre5100
6393,47722,6393,nombre91474
6394,18011,6394,nombre36993
6395,37748,6395,nombre19568
6396,50300,6396,nombre19135
6397,87380,6397,nombre83343
6398,46306,6398,nombre35831
6399,31885,6399,nombre67952
6400,13594,6400,nombre3299
6401,41947,6401,nombre61399
6402,84459,6402,nombre85090
6403,64947,6403,nombre37185
6404,26656,6404,nombre95702
6405,48471,6405,nombre20148
6406,99858,6406,nombre31832
6407,56210,6407,nombre5245
6408,46884,6408,nombre24372
6409,99347,6409,nombre2353
6410,86367,6410,nombre80856
6411,43020,6411,nombre14823
6412,65505,6412,nombre2686
6413,34143,6413,nombre27943
6414,67043,6414,nombre73467
6415,64492,6415,nombre81256
6416,11796,6416,nombre94381
6417,52000,6417,nombre94977
6418,94533,6418,nombre10916
6419,17228,6419,nombre46052
6420,50914,6420,nombre3736
6421,23888,6421,nombre79702
6422,66661,6422,nombre19443
6423,13471,6423,nombre63307
6424,84044,6424,nombre64831
6425,72671,6425,nombre83232
6426,59945,6426,nombre82232
6427,23185,6427,nombre50948
6428,39789,6428,nombre49358
6429,40347,6429,nombre37074
6430,71225,6430,nombre4280
6431,17731,6431,nombre68667
6432,23216,6432,nombre46727
6433,86550,6433,nombre18193
6434,86058,6434,nombre86609
6435,48195,6435,nombre40437
6436,85844,6436,nombre46005
6437,91950,6437,nombre86585
6438,8273,6438,nombre81878
6439,43048,6439,nombre86579
6440,82380,6440,nombre10823
6441,59200,6441,nombre313
6442,21123,6442,nombre88394
6443,2008,6443,nombre70550
6444,80801,6444,nombre70753
6445,16845,6445,nombre29730
6446,5099,6446,nombre22824
6447,24241,6447,nombre93979
6448,40013,6448,nombre64891
6449,28726,6449,nombre54046
6450,43893,6450,nombre19868
6451,48910,6451,nombre72510
6452,98159,6452,nombre50756
6453,94519,6453,nombre60743
6454,36063,6454,nombre77206
6455,46052,6455,nombre51028
6456,16172,6456,nombre4203
6457,37902,6457,nombre85433
6458,79618,6458,nombre18864
6459,30192,6459,nombre13409
6460,86986,6460,nombre39249
6461,30002,6461,nombre7864
6462,13283,6462,nombre34112
6463,15332,6463,nombre77413
6464,13087,6464,nombre41663
6465,6053,6465,nombre61815
6466,32211,6466,nombre3639
6467,91559,6467,nombre80346
6468,91989,6468,nombre90091
6469,42069,6469,nombre7843
6470,53077,6470,nombre5946
6471,16151,6471,nombre37258
6472,49858,6472,nombre69300
6473,35491,6473,nombre52486
6474,6337,6474,nombre29385
6475,18817,6475,nombre23565
6476,11058,6476,nombre67588
6477,98224,6477,nombre23530
6478,78486,6478,nombre58709
6479,6707,6479,nombre78295
6480,51804,6480,nombre8907
6481,74014,6481,nombre60727
6482,42514,6482,nombre79671
6483,7811,6483,nombre82214
6484,23915,6484,nombre59091
6485,71989,6485,nombre79714
6486,6576,6486,nombre18945
6487,66109,6487,nombre89902
6488,12530,6488,nombre36346
6489,5,6489,nombre59049
6490,48055,6490,nombre66568
6491,20002,6491,nombre65229
6492,18125,6492,nombre7975
6493,91015,6493,nombre85924
6494,19544,6494,nombre71665
6495,98637,6495,nombre63370
6496,46356,6496,nombre31469
6497,32165,6497,nombre81459
6498,16119,6498,nombre63558
6499,81383,6499,nombre5896
6500,95622,6500,nombre53740
6501,25090,6501,nombre44097
6502,89721,6502,nombre4423
6503,39099,6503,nombre30276
6504,2057,6504,nombre79942
6505,97939,6505,nombre89507
6506,19060,6506,nombre83589
6507,37070,6507,nombre54061
6508,88921,6508,nombre40864
6509,37716,6509,nombre45895
6510,8218,6510,nombre36928
6511,80688,6511,nombre80899
6512,65494,6512,nombre53819
6513,68429,6513,nombre67161
6514,98289,6514,nombre87806
6515,58633,6515,nombre82292
6516,68523,6516,nombre39215
6517,92,6517,nombre37323
6518,26697,6518,nombre78351
6519,27881,6519,nombre78932
6520,38568,6520,nombre80927
6521,58662,6521,nombre31126
6522,52828,6522,nombre61644
6523,96574,6523,nombre92755
6524,61304,6524,nombre9563
6525,81655,6525,nombre68994
6526,48827,6526,nombre51273
6527,47951,6527,nombre10680
6528,72692,6528,nombre49563
6529,28044,6529,nombre52246
6530,53301,6530,nombre77058
6531,50408,6531,nombre67899
6532,8260,6532,nombre22222
6533,66838,6533,nombre33
6534,82931,6534,nombre90341
6535,81557,6535,nombre50337
6536,32284,6536,nombre18188
6537,56255,6537,nombre76671
6538,68049,6538,nombre29503
6539,79504,6539,nombre47470
6540,70640,6540,nombre61935
6541,73590,6541,nombre16599
6542,18739,6542,nombre53839
6543,81173,6543,nombre68548
6544,66810,6544,nombre66225
6545,70622,6545,nombre61717
6546,89119,6546,nombre11400
6547,742,6547,nombre30776
6548,54931,6548,nombre34707
6549,93556,6549,nombre13592
6550,25031,6550,nombre46598
6551,53370,6551,nombre25902
6552,30632,6552,nombre54974
6553,24827,6553,nombre84246
6554,52009,6554,nombre78121
6555,71156,6555,nombre83560
6556,22323,6556,nombre90128
6557,19222,6557,nombre6108
6558,53750,6558,nombre20289
6559,86196,6559,nombre54204
6560,32760,6560,nombre69035
6561,76946,6561,nombre88599
6562,31677,6562,nombre46784
6563,24402,6563,nombre61791
6564,54839,6564,nombre6695
6565,51023,6565,nombre91681
6566,99548,6566,nombre86512
6567,49731,6567,nombre45657
6568,86704,6568,nombre39691
6569,21435,6569,nombre60761
6570,77946,6570,nombre86462
6571,62796,6571,nombre13786
6572,8676,6572,nombre15080
6573,66649,6573,nombre82246
6574,97828,6574,nombre83014
6575,51289,6575,nombre95883
6576,97303,6576,nombre20291
6577,25186,6577,nombre95298
6578,16947,6578,nombre87677
6579,62382,6579,nombre64155
6580,60134,6580,nombre96120
6581,19794,6581,nombre70465
6582,87185,6582,nombre65783
6583,78741,6583,nombre89959
6584,62921,6584,nombre75825
6585,89621,6585,nombre43451
6586,14012,6586,nombre68454
6587,96138,6587,nombre38124
6588,55346,6588,nombre47851
6589,58829,6589,nombre29899
6590,47746,6590,nombre4120
6591,78917,6591,nombre17703
6592,90772,6592,nombre49170
6593,48846,6593,nombre69533
6594,27940,6594,nombre59935
6595,95061,6595,nombre72952
6596,83937,6596,nombre89383
6597,33675,6597,nombre88042
6598,57952,6598,nombre70331
6599,26,6599,nombre27455
6600,69511,6600,nombre94286
6601,80128,6601,nombre9943
6602,75109,6602,nombre40345
6603,54932,6603,nombre64518
6604,23642,6604,nombre8120
6605,69856,6605,nombre20622
6606,21298,6606,nombre86001
6607,8071,6607,nombre7497
6608,80299,6608,nombre4881
6609,29417,6609,nombre57987
6610,53335,6610,nombre43141
6611,51172,6611,nombre1469
6612,97398,6612,nombre91463
6613,14202,6613,nombre49036
6614,21338,6614,nombre64902
6615,52397,6615,nombre61300
6616,24541,6616,nombre56587
6617,36226,6617,nombre57939
6618,29926,6618,nombre39368
6619,32669,6619,nombre35230
6620,22870,6620,nombre12515
6621,5574,6621,nombre79514
6622,95680,6622,nombre61549
6623,48311,6623,nombre23773
6624,34146,6624,nombre86041
6625,63036,6625,nombre41103
6626,833,6626,nombre84810
6627,78502,6627,nombre68706
6628,81923,6628,nombre85594
6629,93355,6629,nombre58550
6630,62682,6630,nombre77315
6631,22273,6631,nombre9761
6632,84915,6632,nombre46293
6633,33350,6633,nombre71321
6634,57879,6634,nombre96098
6635,52938,6635,nombre96979
6636,67200,6636,nombre50870
6637,55417,6637,nombre12820
6638,57089,6638,nombre72719
6639,66491,6639,nombre89624
6640,53702,6640,nombre8014
6641,74387,6641,nombre45205
6642,91582,6642,nombre35622
6643,25182,6643,nombre58652
6644,52445,6644,nombre47051
6645,78893,6645,nombre5527
6646,79424,6646,nombre982
6647,81532,6647,nombre79439
6648,40231,6648,nombre25522
6649,53853,6649,nombre8933
6650,12616,6650,nombre58740
6651,34224,6651,nombre98373
6652,98,6652,nombre69531
6653,30354,6653,nombre5435
6654,49540,6654,nombre38046
6655,90132,6655,nombre41008
6656,24205,6656,nombre86074
6657,22476,6657,nombre68708
6658,67279,6658,nombre67268
6659,2325,6659,nombre64565
6660,92821,6660,nombre73868
6661,14032,6661,nombre5203
6662,65219,6662,nombre26142
6663,1198,6663,nombre92696
6664,63091,6664,nombre80030
6665,45219,6665,nombre8128
6666,81259,6666,nombre17482
6667,72650,6667,nombre9782
6668,95164,6668,nombre8375
6669,39848,6669,nombre27265
6670,72058,6670,nombre53888
6671,70778,6671,nombre44496
6672,66412,6672,nombre52238
6673,68379,6673,nombre62489
6674,47909,6674,nombre83208
6675,68417,6675,nombre84826
6676,93714,6676,nombre79802
6677,87927,6677,nombre75094
6678,23938,6678,nombre28857
6679,11901,6679,nombre92909
6680,64287,6680,nombre67324
6681,81692,6681,nombre69385
6682,79541,6682,nombre2276
6683,36840,6683,nombre32980
6684,87188,6684,nombre45302
6685,26699,6685,nombre8167
6686,81490,6686,nombre40947
6687,73571,6687,nombre69131
6688,54180,6688,nombre7982
6689,56044,6689,nombre88623
6690,37923,6690,nombre43599
6691,76555,6691,nombre81972
6692,29134,6692,nombre3826
6693,33036,6693,nombre50841
6694,69783,6694,nombre99174
6695,3610,6695,nombre91873
6696,91374,6696,nombre83109
6697,76952,6697,nombre46851
6698,78984,6698,nombre5394
6699,26320,6699,nombre61602
6700,1711,6700,nombre94355
6701,61439,6701,nombre80784
6702,36473,6702,nombre79495
6703,23813,6703,nombre69512
6704,54905,6704,nombre73558
6705,88560,6705,nombre48897
6706,56685,6706,nombre4504
6707,79523,6707,nombre11013
6708,26371,6708,nombre39331
6709,67202,6709,nombre56995
6710,91316,6710,nombre81145
6711,75197,6711,nombre71341
6712,8659,6712,nombre71363
6713,3352,6713,nombre37765
6714,55015,6714,nombre8163
6715,54204,6715,nombre29670
6716,68374,6716,nombre99789
6717,70638,6717,nombre63570
6718,34397,6718,nombre76660
6719,16650,6719,nombre25531
6720,78826,6720,nombre70510
6721,28886,6721,nombre76306
6722,74752,6722,nombre69470
6723,5178,6723,nombre53943
6724,62381,6724,nombre12009
6725,43662,6725,nombre58018
6726,29924,6726,nombre77189
6727,11277,6727,nombre25995
6728,12208,6728,nombre9997
6729,55735,6729,nombre95822
6730,20868,6730,nombre3309
6731,77002,6731,nombre54462
6732,95400,6732,nombre31756
6733,47544,6733,nombre19375
6734,22468,6734,nombre76435
6735,69539,6735,nombre43546
6736,60388,6736,nombre99879
6737,93045,6737,nombre79143
6738,65983,6738,nombre3010
6739,47886,6739,nombre76425
6740,19940,6740,nombre79921
6741,44516,6741,nombre5024
6742,6341,6742,nombre72332
6743,66350,6743,nombre70450
6744,7883,6744,nombre38575
6745,19281,6745,nombre9615
6746,41164,6746,nombre66577
6747,63407,6747,nombre89772
6748,88672,6748,nombre5819
6749,7675,6749,nombre90411
6750,29649,6750,nombre99604
6751,99448,6751,nombre82376
6752,22370,6752,nombre72148
6753,71476,6753,nombre33604
6754,73116,6754,nombre90946
6755,2561,6755,nombre5620
6756,19564,6756,nombre24675
6757,57872,6757,nombre39123
6758,48241,6758,nombre72232
6759,98911,6759,nombre31488
6760,12104,6760,nombre33159
6761,77110,6761,nombre13175
6762,35686,6762,nombre75799
6763,50277,6763,nombre5491
6764,80974,6764,nombre89548
6765,72476,6765,nombre73158
6766,69577,6766,nombre24875
6767,27411,6767,nombre74062
6768,55501,6768,nombre45245
6769,26799,6769,nombre84311
6770,76780,6770,nombre97750
6771,47896,6771,nombre9101
6772,65399,6772,nombre88760
6773,86775,6773,nombre37456
6774,30844,6774,nombre62290
6775,65524,6775,nombre1091
6776,94995,6776,nombre47616
6777,9400,6777,nombre50373
6778,68843,6778,nombre56753
6779,28196,6779,nombre4097
6780,81319,6780,nombre84185
6781,49039,6781,nombre36534
6782,17152,6782,nombre88050
6783,76045,6783,nombre5832
6784,60568,6784,nombre69760
6785,1051,6785,nombre49150
6786,15215,6786,nombre73403
6787,78131,6787,nombre47409
6788,63427,6788,nombre2235
6789,19787,6789,nombre69172
6790,78214,6790,nombre57903
6791,97694,6791,nombre2268
6792,36904,6792,nombre10444
6793,9099,6793,nombre68077
6794,78242,6794,nombre43792
6795,26792,6795,nombre65587
6796,63231,6796,nombre63195
6797,76388,6797,nombre51224
6798,7430,6798,nombre62249
6799,92470,6799,nombre81269
6800,64542,6800,nombre99076
6801,82959,6801,nombre94358
6802,85809,6802,nombre48902
6803,77618,6803,nombre11208
6804,88128,6804,nombre15886
6805,9997,6805,nombre5650
6806,44975,6806,nombre21993
6807,27325,6807,nombre57014
6808,84991,6808,nombre45500
6809,77602,6809,nombre54826
6810,41865,6810,nombre80665
6811,54752,6811,nombre28380
6812,13310,6812,nombre9730
6813,12584,6813,nombre22737
6814,47582,6814,nombre73329
6815,10041,6815,nombre10437
6816,92787,6816,nombre17819
6817,57648,6817,nombre3474
6818,86881,6818,nombre13388
6819,94957,6819,nombre34073
6820,21284,6820,nombre70943
6821,74549,6821,nombre97216
6822,94393,6822,nombre78017
6823,92007,6823,nombre1514
6824,35848,6824,nombre86770
6825,484,6825,nombre64214
6826,38195,6826,nombre18907
6827,93745,6827,nombre53876
6828,70202,6828,nombre73811
6829,75665,6829,nombre57022
6830,3647,6830,nombre27347
6831,61021,6831,nombre95966
6832,3757,6832,nombre9289
6833,76764,6833,nombre87215
6834,7170,6834,nombre47445
6835,12172,6835,nombre27378
6836,20364,6836,nombre17012
6837,25181,6837,nombre52830
6838,81634,6838,nombre80634
6839,86583,6839,nombre4253
6840,50062,6840,nombre43363
6841,96552,6841,nombre59648
6842,55411,6842,nombre28263
6843,40528,6843,nombre36684
6844,72805,6844,nombre85252
6845,68079,6845,nombre52258
6846,6456,6846,nombre537
6847,55269,6847,nombre17935
6848,58036,6848,nombre29784
6849,20406,6849,nombre4623
6850,5250,6850,nombre57317
6851,42625,6851,nombre75214
6852,77880,6852,nombre14414
6853,28691,6853,nombre3463
6854,77076,6854,nombre69826
6855,40332,6855,nombre31787
6856,54061,6856,nombre22531
6857,69563,6857,nombre52131
6858,74769,6858,nombre87332
6859,55966,6859,nombre19623
6860,8680,6860,nombre56825
6861,84575,6861,nombre49762
6862,61521,6862,nombre52119
6863,71432,6863,nombre5770
6864,1302,6864,nombre17475
6865,57590,6865,nombre52197
6866,97820,6866,nombre40284
6867,46353,6867,nombre76170
6868,65057,6868,nombre3834
6869,85935,6869,nombre95870
6870,23776,6870,nombre67343
6871,5093,6871,nombre60474
6872,11576,6872,nombre6688
6873,12243,6873,nombre61028
6874,30660,6874,nombre87775
6875,78654,6875,nombre98935
6876,48314,6876,nombre60377
6877,39761,6877,nombre679
6878,36371,6878,nombre71771
6879,97197,6879,nombre94404
6880,2327,6880,nombre42879
6881,67465,6881,nombre51387
6882,84261,6882,nombre34924
6883,10183,6883,nombre25015
6884,37078,6884,nombre29474
6885,87850,6885,nombre8168
6886,50024,6886,nombre18423
6887,89020,6887,nombre5772
6888,54312,6888,nombre94742
6889,66600,6889,nombre60691
6890,12283,6890,nombre67338
6891,46266,6891,nombre60119
6892,77359,6892,nombre67545
6893,4671,6893,nombre17210
6894,97474,6894,nombre39329
6895,21886,6895,nombre10282
6896,5963,6896,nombre282
6897,85485,6897,nombre66545
6898,79873,6898,nombre67011
6899,38393,6899,nombre70042
6900,90204,6900,nombre49049
6901,42957,6901,nombre40919
6902,13870,6902,nombre20935
6903,71251,6903,nombre44980
6904,35107,6904,nombre367
6905,42435,6905,nombre15009
6906,45476,6906,nombre47
6907,70501,6907,nombre97675
6908,74167,6908,nombre60663
6909,94388,6909,nombre84262
6910,55621,6910,nombre97953
6911,34879,6911,nombre70158
6912,27295,6912,nombre83333
6913,83688,6913,nombre41312
6914,18482,6914,nombre19257
6915,57754,6915,nombre4286
6916,63178,6916,nombre86737
6917,28249,6917,nombre5467
6918,45989,6918,nombre83945
6919,60204,6919,nombre28850
6920,4153,6920,nombre85759
6921,71938,6921,nombre24597
6922,72690,6922,nombre8358
6923,3428,6923,nombre83205
6924,19363,6924,nombre31881
6925,10910,6925,nombre48526
6926,69598,6926,nombre95624
6927,54864,6927,nombre49790
6928,15779,6928,nombre66582
6929,2493,6929,nombre37369
6930,35320,6930,nombre95699
6931,61714,6931,nombre56271
6932,90403,6932,nombre71597
6933,74929,6933,nombre23117
6934,97550,6934,nombre57304
6935,74586,6935,nombre5810
6936,97342,6936,nombre12146
6937,10341,6937,nombre36394
6938,93316,6938,nombre12919
6939,58041,6939,nombre73738
6940,11348,6940,nombre61814
6941,60433,6941,nombre75036
6942,91595,6942,nombre10921
6943,59424,6943,nombre88284
6944,61996,6944,nombre37033
6945,84634,6945,nombre76927
6946,50791,6946,nombre34083
6947,33579,6947,nombre85939
6948,73189,6948,nombre50016
6949,90862,6949,nombre57383
6950,41076,6950,nombre94194
6951,13315,6951,nombre29870
6952,76514,6952,nombre94910
6953,98132,6953,nombre35264
6954,89440,6954,nombre11597
6955,63414,6955,nombre88640
6956,58379,6956,nombre79802
6957,3589,6957,nombre24361
6958,14148,6958,nombre8557
6959,11178,6959,nombre40146
6960,83544,6960,nombre28399
6961,33962,6961,nombre87448
6962,89309,6962,nombre84930
6963,60346,6963,nombre57253
6964,65687,6964,nombre71432
6965,75346,6965,nombre2374
6966,24976,6966,nombre24344
6967,36560,6967,nombre39999
6968,46483,6968,nombre16204
6969,97361,6969,nombre56940
6970,99613,6970,nombre24780
6971,51039,6971,nombre46623
6972,41045,6972,nombre93417
6973,30194,6973,nombre98508
6974,65185,6974,nombre50444
6975,73921,6975,nombre20609
6976,24859,6976,nombre42828
6977,80365,6977,nombre57990
6978,68551,6978,nombre23721
6979,20867,6979,nombre96418
6980,42408,6980,nombre89388
6981,30038,6981,nombre26659
6982,38791,6982,nombre99417
6983,5828,6983,nombre87375
6984,12568,6984,nombre85021
6985,44864,6985,nombre47331
6986,29667,6986,nombre95166
6987,31237,6987,nombre59815
6988,65864,6988,nombre57331
6989,48507,6989,nombre35894
6990,24282,6990,nombre14607
6991,68164,6991,nombre83207
6992,27186,6992,nombre39158
6993,76478,6993,nombre39227
6994,3469,6994,nombre63055
